id_client,region,sexe,age,revenu_estime_gnf,anciennete_mois,type_abonnement,forfait_international,messagerie_vocale,recharge_mensuelle_moy_gnf,moyen_paiement,minutes_jour,minutes_nuit,donnees_mo,nombre_sms,appels_service_client,pannes_signalees_30j,retard_paiement_jours,minutes_internationales,retour_client,resiliation
GN-101185,Conakry,M,27,1411223,17,Prépayé,Oui,Oui,90600.0,Orange Money,109.09,62.22,1627.2,30,1,1,4,1.8,"Support réactif, j’ai eu de l’aide rapidement, merci.",0
GN-101186,N’Zérékoré,F,26,756091,41,Postpayé,Non,Non,281600.0,Orange Money,0.0,83.56,1681.7,30,3,2,8,2.4,"Prix raisonnable, réseau stable à Kipé et Nongo.",1
GN-101187,Conakry,M,26,1997331,2,Postpayé,Non,Oui,354100.0,Orange Money,21.33,7.79,769.1,34,1,0,13,0.6,"Support réactif, j’ai eu de l’aide rapidement, merci.",0
GN-101188,N’Zérékoré,F,48,772222,11,Prépayé,Non,Non,376700.0,Autre wallet,92.19,51.41,1518.0,44,0,2,6,11.8,"Rien à signaler, qualité au rendez-vous, merci l’équipe.",0
GN-101189,Kindia,F,28,971595,24,Prépayé,Non,Non,317900.0,Carte bancaire,77.49,80.66,494.2,30,3,0,0,7.1,"Rien à signaler, qualité au rendez-vous, merci l’équipe.",0
GN-101190,Mamou,M,26,994416,12,Prépayé,Non,Non,164000.0,Orange Money,30.78,6.35,658.3,38,1,2,0,12.9,"Rien à signaler, qualité au rendez-vous, merci l’équipe.",1
GN-101191,Conakry,M,45,2036417,4,Prépayé,Oui,Oui,98400.0,Orange Money,42.46,86.1,484.1,39,3,1,0,4.2,"Réseau correct à Conakry, la 4G marche bien, rien à dire.",1
GN-101192,Labé,F,31,1865542,25,Prépayé,Non,Oui,77000.0,Orange Money,110.9,21.59,483.1,34,1,4,5,0.4,"Service moyen, je recharge quand il faut, ça fait l’affaire.",1
GN-101193,Kankan,M,33,1356789,11,Postpayé,Non,Non,276300.0,Espèces,97.14,3.69,287.5,35,3,0,11,0.3,"Rien à signaler, qualité au rendez-vous, merci l’équipe.",0
GN-101194,Kankan,F,43,1292041,93,Prépayé,Non,Oui,94600.0,Carte bancaire,61.51,0.0,710.5,32,0,1,1,0.2,"Réseau correct à Conakry, la 4G marche bien, rien à dire.",0
GN-101195,Labé,F,31,1649547,25,Postpayé,Non,Non,158500.0,Autre wallet,13.23,13.28,1908.2,36,5,2,4,15.1,"Internet lent certains soirs à Matoto, sinon ok.",0
GN-101196,Conakry,M,19,1769981,42,Postpayé,Non,Non,491200.0,Autre wallet,86.33,62.78,1974.2,32,0,0,5,1.4,"Prix raisonnable, réseau stable à Kipé et Nongo.",0
GN-101197,Kindia,F,16,823291,35,Prépayé,Non,Non,63300.0,Autre wallet,97.57,14.76,1358.8,35,1,2,0,4.5,"Bon service, forfait data intéressant, je suis satisfait.",0
GN-101198,Boké,M,47,1215589,10,Prépayé,Non,Non,55800.0,Orange Money,26.08,0.0,357.4,37,1,1,2,8.5,"Bon service, forfait data intéressant, je suis satisfait.",0
GN-101199,Faranah,M,37,505333,50,Prépayé,Oui,Non,345400.0,Orange Money,54.85,45.44,1632.6,26,4,2,8,4.0,"Prix raisonnable, réseau stable à Kipé et Nongo.",0
GN-101200,Conakry,M,34,1467348,44,Prépayé,Non,Non,36600.0,Orange Money,24.08,32.0,989.4,32,0,0,0,1.0,"Réseau correct à Conakry, la 4G marche bien, rien à dire.",0
GN-101201,Labé,F,38,1519910,97,Prépayé,Non,Non,179300.0,Orange Money,41.51,48.19,594.1,30,1,0,0,0.3,"Réseau correct à Conakry, la 4G marche bien, rien à dire.",0
GN-101202,Mamou,M,16,1270897,21,Prépayé,Non,Non,465100.0,Orange Money,91.39,0.0,362.9,20,0,0,0,6.5,"Ça passe bien pour mes besoins, appels clairs et internet ok.",0
GN-101203,N’Zérékoré,F,32,1353076,40,Prépayé,Non,Non,72200.0,Autre wallet,51.93,34.6,1739.8,41,1,2,3,0.6,"Ça passe bien pour mes besoins, appels clairs et internet ok.",0
GN-101204,N’Zérékoré,M,23,1071439,12,Postpayé,Non,Non,382600.0,Orange Money,93.19,47.78,1714.6,37,1,0,6,14.6,"Ça passe bien pour mes besoins, appels clairs et internet ok.",0
GN-101205,Kankan,M,35,982890,24,Prépayé,Oui,Non,303900.0,Carte bancaire,25.56,22.68,834.0,35,2,1,0,2.1,"Bon service, forfait data intéressant, je suis satisfait.",0
GN-101206,Conakry,M,40,1034643,5,Postpayé,Non,Non,276300.0,Carte bancaire,75.29,9.15,463.1,31,1,0,6,3.3,"Ça passe bien pour mes besoins, appels clairs et internet ok.",0
GN-101207,Kindia,F,41,1296882,18,Prépayé,Non,Non,486800.0,Orange Money,71.24,8.08,1958.7,32,5,0,0,6.0,"Ça passe bien pour mes besoins, appels clairs et internet ok.",0
GN-101208,Conakry,F,17,2506427,11,Postpayé,Oui,Oui,503000.0,Autre wallet,25.84,79.29,735.9,32,0,2,6,2.0,"Bon service, forfait data intéressant, je suis satisfait.",0
GN-101209,Labé,F,38,1749161,42,Prépayé,Non,Non,159700.0,Espèces,98.69,98.8,850.5,38,0,0,10,10.6,"Support réactif, j’ai eu de l’aide rapidement, merci.",0
GN-101210,N’Zérékoré,M,34,1471077,53,Prépayé,Non,Non,264400.0,Orange Money,70.9,62.1,1027.5,33,1,2,0,7.2,"Prix raisonnable, réseau stable à Kipé et Nongo.",0
GN-101211,Kankan,M,25,1401822,12,Prépayé,Non,Non,246500.0,Autre wallet,0.0,78.75,1959.5,38,3,0,0,0.0,"Prix raisonnable, réseau stable à Kipé et Nongo.",0
GN-101212,N’Zérékoré,F,27,696918,13,Prépayé,Non,Non,164600.0,Autre wallet,28.49,72.01,237.0,39,2,1,6,1.2,"Bon service, forfait data intéressant, je suis satisfait.",0
GN-101213,Conakry,M,30,1276592,7,Prépayé,Non,Non,104200.0,Orange Money,41.76,38.52,950.1,29,3,1,3,8.3,"Rien à signaler, qualité au rendez-vous, merci l’équipe.",0
GN-101214,Conakry,F,31,958808,73,Postpayé,Non,Non,312500.0,Orange Money,131.07,51.74,589.5,38,3,1,13,2.7,"Support réactif, j’ai eu de l’aide rapidement, merci.",0
GN-101215,N’Zérékoré,M,34,1471423,18,Prépayé,Oui,Non,381500.0,Orange Money,0.0,24.76,494.9,38,4,1,2,2.8,"Internet lent certains soirs à Matoto, sinon ok.",1
GN-101216,Kankan,M,19,1164536,27,Prépayé,Non,Oui,86600.0,Autre wallet,72.51,19.77,198.4,32,4,0,0,7.0,"Support réactif, j’ai eu de l’aide rapidement, merci.",0
GN-101217,Mamou,F,20,1230651,28,Postpayé,Non,Non,467100.0,Orange Money,16.9,33.04,287.6,34,2,0,8,0.3,"Réseau correct à Conakry, la 4G marche bien, rien à dire.",0
GN-101218,Conakry,M,29,2473432,14,Prépayé,Non,Non,324500.0,Carte bancaire,118.58,38.25,1933.9,31,2,0,1,5.6,"Support réactif, j’ai eu de l’aide rapidement, merci.",0
GN-101219,Labé,M,18,1455512,38,Prépayé,Non,Non,34900.0,Orange Money,87.65,28.64,609.3,49,0,2,4,0.4,"Support réactif, j’ai eu de l’aide rapidement, merci.",0
GN-101220,Conakry,F,37,2996305,12,Postpayé,Oui,Non,177400.0,Autre wallet,50.4,52.31,495.3,44,2,0,0,3.4,"Service client joignable, délai un peu long parfois.",0
GN-101221,Conakry,F,18,2066430,46,Prépayé,Oui,Non,148000.0,Carte bancaire,110.3,60.58,255.5,28,2,1,9,2.7,"Ça passe bien pour mes besoins, appels clairs et internet ok.",0
GN-101222,Kankan,F,33,1843663,13,Prépayé,Non,Non,46500.0,Autre wallet,20.92,34.37,1874.8,40,1,0,0,6.6,"Rien à signaler, qualité au rendez-vous, merci l’équipe.",1
GN-101223,Conakry,F,37,1120266,16,Prépayé,Oui,Non,340000.0,Espèces,78.41,75.41,182.3,27,3,0,0,7.4,"Rien à signaler, qualité au rendez-vous, merci l’équipe.",0
GN-101224,Labé,M,18,1850222,8,Prépayé,Non,Non,179800.0,Espèces,119.73,79.67,2129.7,37,1,0,6,5.0,"Ça passe bien pour mes besoins, appels clairs et internet ok.",0
GN-101225,Conakry,M,39,2019175,21,Postpayé,Oui,Non,365800.0,Autre wallet,93.64,38.59,1421.0,27,3,0,6,4.5,"Bon service, forfait data intéressant, je suis satisfait.",0
GN-101226,Kankan,F,37,1286990,5,Prépayé,Non,Oui,163500.0,Orange Money,87.43,105.14,797.6,29,1,0,7,2.4,"Réseau correct à Conakry, la 4G marche bien, rien à dire.",0
GN-101227,Boké,F,24,2111228,49,Prépayé,Non,Non,69800.0,Orange Money,78.35,89.64,1134.0,34,1,3,0,1.1,Parfois ça coupe un peu mais globalement ça va.,0
GN-101228,Boké,F,29,1839191,19,Prépayé,Oui,Oui,240600.0,Orange Money,25.39,32.81,738.6,41,2,1,7,11.0,"Réseau correct à Conakry, la 4G marche bien, rien à dire.",0
GN-101229,Conakry,M,39,2175008,32,Postpayé,Non,Non,331400.0,Orange Money,77.38,45.44,1766.7,39,0,0,8,4.4,"Bon service, forfait data intéressant, je suis satisfait.",0
GN-101230,Kindia,F,39,1418276,12,Prépayé,Non,Non,155100.0,Autre wallet,73.15,0.0,768.7,32,1,0,7,0.8,"Rien à signaler, qualité au rendez-vous, merci l’équipe.",0
GN-101231,Mamou,F,45,1714494,39,Prépayé,Non,Non,94600.0,Espèces,96.99,54.41,592.5,38,2,0,0,17.1,"Bon service, forfait data intéressant, je suis satisfait.",0
GN-101232,Conakry,F,25,2656515,27,Prépayé,Non,Non,96000.0,Orange Money,40.09,48.9,405.7,40,1,1,1,3.1,"Support réactif, j’ai eu de l’aide rapidement, merci.",0
GN-101233,Conakry,M,46,2348914,11,Prépayé,Non,Non,245400.0,Orange Money,41.33,68.44,2956.5,27,0,1,5,1.9,"Bon service, forfait data intéressant, je suis satisfait.",0
GN-101234,Labé,F,39,1533225,21,Prépayé,Non,Non,213900.0,Orange Money,41.86,55.23,92.9,32,1,0,5,1.3,"Prix raisonnable, réseau stable à Kipé et Nongo.",0
GN-101235,N’Zérékoré,F,40,1704355,18,Prépayé,Oui,Non,143200.0,Orange Money,74.37,39.88,885.3,40,3,0,0,3.4,"Support réactif, j’ai eu de l’aide rapidement, merci.",0
GN-101236,Kankan,F,31,1673839,10,Prépayé,Non,Non,220400.0,Orange Money,41.84,66.97,1414.0,34,1,1,6,3.9,"Réseau correct à Conakry, la 4G marche bien, rien à dire.",0
GN-101237,Conakry,M,33,1401560,55,Prépayé,Non,Non,163600.0,Orange Money,0.0,87.13,766.8,28,2,3,7,2.9,"Rien à signaler, qualité au rendez-vous, merci l’équipe.",0
GN-101238,Conakry,M,53,2300870,9,Prépayé,Oui,Oui,295400.0,Orange Money,44.81,38.3,421.5,40,1,2,2,1.8,"Bon service, forfait data intéressant, je suis satisfait.",1
GN-101239,Conakry,M,30,1036625,23,Prépayé,Oui,Non,110300.0,Orange Money,38.52,14.06,742.5,31,2,0,0,7.4,"Rien à signaler, qualité au rendez-vous, merci l’équipe.",0
GN-101240,Conakry,F,18,2089924,26,Prépayé,Non,Non,273800.0,Carte bancaire,78.61,45.54,664.0,37,0,0,0,2.0,"Rien à signaler, qualité au rendez-vous, merci l’équipe.",1
GN-101241,Conakry,M,31,2079327,11,Postpayé,Oui,Non,434400.0,Orange Money,59.34,82.31,691.7,33,2,2,6,8.1,"Bon service, forfait data intéressant, je suis satisfait.",0
GN-101242,Conakry,F,16,1138763,18,Postpayé,Non,Non,333700.0,Orange Money,40.65,33.46,975.7,37,2,0,7,5.4,"Bon service, forfait data intéressant, je suis satisfait.",0
GN-101243,Conakry,F,34,1837279,74,Postpayé,Non,Oui,514900.0,Orange Money,66.27,22.06,1626.7,31,3,0,7,5.1,"Ça passe bien pour mes besoins, appels clairs et internet ok.",0
GN-101244,N’Zérékoré,M,38,1375106,70,Prépayé,Oui,Non,262300.0,Orange Money,68.21,63.03,1351.0,35,3,2,0,18.9,"Prix raisonnable, réseau stable à Kipé et Nongo.",0
GN-101245,Kankan,F,24,1030795,73,Prépayé,Non,Non,157100.0,Autre wallet,35.67,23.78,244.3,31,2,0,0,1.5,"Prix raisonnable, réseau stable à Kipé et Nongo.",0
GN-101246,N’Zérékoré,F,16,1491405,77,Prépayé,Non,Non,265400.0,Autre wallet,71.84,74.49,509.9,27,3,2,4,6.9,"Réseau correct à Conakry, la 4G marche bien, rien à dire.",0
GN-101247,Conakry,M,34,1562108,12,Prépayé,Oui,Non,285700.0,Orange Money,64.58,109.49,724.3,37,1,3,1,2.4,"Prix raisonnable, réseau stable à Kipé et Nongo.",0
GN-101248,Conakry,F,16,1224470,21,Prépayé,Non,Non,184800.0,Orange Money,37.36,4.17,945.4,49,2,2,4,5.2,"Ça passe bien pour mes besoins, appels clairs et internet ok.",0
GN-101249,Kindia,M,23,2286623,22,Prépayé,Non,Non,339000.0,Orange Money,101.79,87.92,563.6,31,0,1,2,2.0,"Rien à signaler, qualité au rendez-vous, merci l’équipe.",0
GN-101250,Conakry,M,37,2152470,51,Prépayé,Non,Oui,69600.0,Autre wallet,42.47,49.39,985.9,38,1,2,1,7.8,"Bon service, forfait data intéressant, je suis satisfait.",0
GN-101251,Mamou,M,41,1314747,6,Prépayé,Non,Oui,322300.0,Orange Money,100.56,55.71,256.1,33,2,0,6,7.9,"Réseau correct à Conakry, la 4G marche bien, rien à dire.",0
GN-101252,N’Zérékoré,M,45,1294461,23,Prépayé,Non,Non,282600.0,Orange Money,61.56,26.98,509.4,41,4,1,1,3.6,Parfois ça coupe un peu mais globalement ça va.,1
GN-101253,Conakry,M,45,1898012,14,Prépayé,Non,Non,243800.0,Carte bancaire,79.18,56.63,226.9,36,2,0,7,19.6,"Bon service, forfait data intéressant, je suis satisfait.",0
GN-101254,Conakry,M,16,2505803,18,Prépayé,Oui,Non,199000.0,Orange Money,13.81,70.41,535.4,32,3,1,0,4.1,"Réseau correct à Conakry, la 4G marche bien, rien à dire.",0
GN-101255,Conakry,F,42,2422133,7,Prépayé,Non,Non,24000.0,Orange Money,89.48,89.05,514.3,35,3,0,0,2.6,"Service client joignable, délai un peu long parfois.",0
GN-101256,Kankan,F,34,509854,4,Prépayé,Oui,Non,143900.0,Espèces,95.83,23.56,721.0,30,4,3,7,8.0,"Le réseau varie selon les quartiers, mais on s’en sort.",1
GN-101257,Conakry,F,41,300000,11,Prépayé,Non,Non,206700.0,Orange Money,69.11,100.01,943.6,31,4,0,0,0.2,"Bon service, forfait data intéressant, je suis satisfait.",0
GN-101258,Mamou,M,44,1611163,4,Prépayé,Non,Non,30000.0,Autre wallet,84.36,24.02,489.7,33,1,0,2,2.3,"Internet lent certains soirs à Matoto, sinon ok.",0
GN-101259,Mamou,M,23,1489962,3,Prépayé,Non,Non,52500.0,Orange Money,61.6,44.11,640.7,35,3,2,0,4.9,"Ça passe bien pour mes besoins, appels clairs et internet ok.",0
GN-101260,Faranah,F,17,810027,22,Prépayé,Non,Oui,294900.0,Carte bancaire,20.16,86.49,1775.7,31,1,0,6,1.4,"Bon service, forfait data intéressant, je suis satisfait.",0
GN-101261,Conakry,M,29,2266744,2,Postpayé,Non,Non,491700.0,Orange Money,27.54,55.27,1583.6,32,0,2,4,18.0,"Réseau correct à Conakry, la 4G marche bien, rien à dire.",0
GN-101262,Conakry,M,37,1293283,18,Postpayé,Non,Non,365300.0,Autre wallet,132.08,71.16,940.0,33,2,1,4,4.5,"Prix raisonnable, réseau stable à Kipé et Nongo.",0
GN-101263,N’Zérékoré,M,28,812796,23,Postpayé,Non,Non,444100.0,Autre wallet,40.2,58.92,450.0,38,2,3,7,9.9,"Le réseau varie selon les quartiers, mais on s’en sort.",0
GN-101264,Boké,M,31,1385195,47,Prépayé,Non,Oui,58500.0,Autre wallet,122.15,66.11,401.1,38,1,0,3,2.9,"Le réseau varie selon les quartiers, mais on s’en sort.",0
GN-101265,Mamou,F,16,1131432,9,Prépayé,Non,Oui,73400.0,Carte bancaire,65.57,83.93,534.5,45,1,2,5,1.1,"Service client joignable, délai un peu long parfois.",1
GN-101266,Mamou,M,41,1310060,48,Prépayé,Oui,Non,204200.0,Carte bancaire,90.05,24.83,977.2,30,1,0,8,9.9,"Prix raisonnable, réseau stable à Kipé et Nongo.",0
GN-101267,Kankan,M,47,958254,13,Prépayé,Non,Non,103200.0,Espèces,91.58,30.38,399.6,34,0,5,8,0.7,"Le réseau varie selon les quartiers, mais on s’en sort.",1
GN-101268,Boké,M,21,1430300,81,Prépayé,Non,Oui,173100.0,Orange Money,48.41,85.48,340.5,28,0,0,6,5.1,"Prix raisonnable, réseau stable à Kipé et Nongo.",0
GN-101269,Kankan,M,43,1496910,84,Prépayé,Non,Non,222400.0,Orange Money,94.44,59.6,953.2,37,0,0,0,13.2,"Rien à signaler, qualité au rendez-vous, merci l’équipe.",1
GN-101270,Labé,M,16,1447909,115,Postpayé,Oui,Oui,110200.0,Orange Money,22.08,21.24,2141.5,29,1,0,11,1.8,"Réseau correct à Conakry, la 4G marche bien, rien à dire.",1
GN-101271,N’Zérékoré,F,26,1672561,44,Prépayé,Non,Non,89700.0,Orange Money,53.87,50.24,337.3,40,2,0,2,7.9,"Réseau correct à Conakry, la 4G marche bien, rien à dire.",0
GN-101272,Conakry,M,40,2274052,2,Prépayé,Non,Non,221500.0,Orange Money,53.64,4.27,608.7,35,3,1,3,6.1,"Prix raisonnable, réseau stable à Kipé et Nongo.",0
GN-101273,Boké,M,22,1857821,18,Prépayé,Oui,Non,176100.0,Carte bancaire,0.0,64.26,414.1,31,1,0,0,0.1,"Ça passe bien pour mes besoins, appels clairs et internet ok.",1
GN-101274,Conakry,F,18,1723102,25,Prépayé,Non,Oui,95900.0,Orange Money,112.22,69.46,533.9,38,3,0,4,4.8,"Ça passe bien pour mes besoins, appels clairs et internet ok.",1
GN-101275,Conakry,F,23,931281,23,Prépayé,Non,Non,183600.0,Autre wallet,46.88,59.15,435.6,18,2,1,5,3.2,"Réseau correct à Conakry, la 4G marche bien, rien à dire.",0
GN-101276,Conakry,M,30,1422738,6,Prépayé,Non,Non,189000.0,Orange Money,120.86,3.49,520.6,41,4,1,0,5.7,"Ça passe bien pour mes besoins, appels clairs et internet ok.",1
GN-101277,Kankan,M,48,1081130,27,Prépayé,Oui,Oui,142400.0,Espèces,115.44,5.47,489.8,47,3,0,11,1.7,"Réseau correct à Conakry, la 4G marche bien, rien à dire.",0
GN-101278,Kindia,F,27,1113207,8,Postpayé,Non,Non,349500.0,Carte bancaire,36.86,27.27,599.3,28,1,1,13,3.6,"Support réactif, j’ai eu de l’aide rapidement, merci.",0
GN-101279,Boké,F,41,2191236,42,Prépayé,Oui,Oui,142700.0,Orange Money,52.87,29.86,1036.9,31,1,0,0,11.3,"Ça passe bien pour mes besoins, appels clairs et internet ok.",1
GN-101280,Boké,M,41,1341547,7,Prépayé,Non,Non,258900.0,Orange Money,66.29,73.22,66.7,37,2,1,0,6.3,"Réseau correct à Conakry, la 4G marche bien, rien à dire.",0
GN-101281,Kindia,F,38,1684927,46,Prépayé,Non,Non,119400.0,Orange Money,85.13,0.0,613.8,41,2,2,1,1.0,"Rien à signaler, qualité au rendez-vous, merci l’équipe.",1
GN-101282,Boké,M,37,1296779,5,Prépayé,Non,Non,584500.0,Autre wallet,30.23,70.83,448.7,38,5,0,3,7.1,"Rien à signaler, qualité au rendez-vous, merci l’équipe.",1
GN-101283,Kankan,M,33,846413,5,Prépayé,Non,Non,104200.0,Autre wallet,92.61,58.89,414.4,27,3,1,0,3.2,"Prix raisonnable, réseau stable à Kipé et Nongo.",0
GN-101284,Conakry,M,33,2123266,21,Prépayé,Non,Non,128200.0,Espèces,95.52,49.52,700.3,27,3,4,6,0.3,"Service moyen, je recharge quand il faut, ça fait l’affaire.",0
GN-101285,Kindia,M,18,526321,9,Prépayé,Non,Non,75200.0,Orange Money,111.48,97.09,319.8,31,2,1,3,18.4,"Service moyen, je recharge quand il faut, ça fait l’affaire.",1
GN-101286,Conakry,F,28,1820940,51,Prépayé,Non,Non,122000.0,Orange Money,42.79,65.73,621.9,28,3,0,4,3.1,"Ça passe bien pour mes besoins, appels clairs et internet ok.",0
GN-101287,Conakry,F,34,1569727,62,Prépayé,Non,Oui,21800.0,Orange Money,89.27,59.3,336.2,38,1,1,0,0.6,"Réseau correct à Conakry, la 4G marche bien, rien à dire.",1
GN-101288,Conakry,F,52,533024,12,Prépayé,Non,Oui,273900.0,Orange Money,6.9,36.53,699.6,36,4,1,5,6.8,"Bon service, forfait data intéressant, je suis satisfait.",0
GN-101289,Conakry,F,16,2796511,29,Prépayé,Non,Non,407500.0,Orange Money,44.35,91.65,763.0,30,3,3,10,2.1,"Prix raisonnable, réseau stable à Kipé et Nongo.",0
GN-101290,Faranah,M,30,507221,18,Prépayé,Non,Non,178800.0,Carte bancaire,82.21,66.97,374.5,41,0,1,0,8.3,"Prix raisonnable, réseau stable à Kipé et Nongo.",0
GN-101291,Labé,M,16,1529599,10,Prépayé,Non,Non,102100.0,Carte bancaire,34.09,26.86,2130.3,49,0,1,6,3.2,"Bon service, forfait data intéressant, je suis satisfait.",0
GN-101292,Labé,M,24,1605537,10,Prépayé,Oui,Oui,134200.0,Carte bancaire,76.62,27.8,502.8,34,2,2,0,0.5,"Bon service, forfait data intéressant, je suis satisfait.",0
GN-101293,Mamou,M,29,899612,24,Prépayé,Non,Non,317100.0,Autre wallet,67.51,61.4,715.1,31,2,1,9,2.7,"Bon service, forfait data intéressant, je suis satisfait.",0
GN-101294,Boké,M,34,1181909,47,Prépayé,Non,Non,22500.0,Orange Money,32.14,79.69,191.7,39,1,3,7,3.1,"Y a trop de coupures, même pour un simple appel.",0
GN-101295,Kankan,F,17,765756,46,Postpayé,Non,Oui,444100.0,Espèces,54.03,56.81,1393.2,36,2,1,0,1.5,"Réseau correct à Conakry, la 4G marche bien, rien à dire.",0
GN-101296,Boké,M,34,1217719,4,Prépayé,Non,Oui,420200.0,Orange Money,62.28,37.29,2004.8,29,2,0,5,2.6,"Prix raisonnable, réseau stable à Kipé et Nongo.",0
GN-101297,Conakry,M,56,1058564,16,Prépayé,Non,Non,266500.0,Carte bancaire,15.9,88.78,421.3,30,0,0,10,0.6,"Réseau correct à Conakry, la 4G marche bien, rien à dire.",0
GN-101298,Conakry,F,27,1612339,10,Prépayé,Non,Non,176300.0,Orange Money,98.9,59.65,215.4,36,2,0,0,9.9,"Réseau correct à Conakry, la 4G marche bien, rien à dire.",0
GN-101299,Conakry,M,23,2120441,6,Prépayé,Non,Oui,77000.0,Orange Money,98.32,130.42,882.2,38,2,1,3,7.5,"Prix raisonnable, réseau stable à Kipé et Nongo.",0
GN-101300,Mamou,F,34,1595417,6,Prépayé,Non,Oui,219600.0,Orange Money,40.11,47.96,575.2,23,4,0,1,8.5,"Bon service, forfait data intéressant, je suis satisfait.",1
GN-101301,Conakry,M,26,645386,10,Prépayé,Non,Oui,190300.0,Orange Money,101.15,11.91,3700.4,38,3,0,1,1.0,"Bon service, forfait data intéressant, je suis satisfait.",1
GN-101302,Conakry,M,39,2059001,42,Prépayé,Non,Oui,326000.0,Orange Money,83.93,37.2,403.6,27,2,3,0,2.0,Parfois ça coupe un peu mais globalement ça va.,0
GN-101303,Labé,F,41,1283335,55,Prépayé,Oui,Oui,347400.0,Orange Money,93.08,60.43,256.7,34,0,0,3,2.4,"Bon service, forfait data intéressant, je suis satisfait.",0
GN-101304,Kindia,F,34,905568,49,Prépayé,Non,Oui,340300.0,Carte bancaire,35.17,48.34,1573.2,40,3,2,1,4.9,"Bon service, forfait data intéressant, je suis satisfait.",0
GN-101305,Faranah,F,32,1502476,9,Prépayé,Oui,Non,100500.0,Espèces,76.35,30.39,747.5,38,3,1,0,6.1,"Prix raisonnable, réseau stable à Kipé et Nongo.",0
GN-101306,Conakry,F,34,462926,8,Postpayé,Non,Non,312400.0,Orange Money,0.0,99.23,1054.4,23,1,0,9,11.9,"Bon service, forfait data intéressant, je suis satisfait.",0
GN-101307,Kankan,M,30,728146,34,Prépayé,Non,Non,94600.0,Carte bancaire,81.5,85.97,290.3,27,1,0,1,1.7,"Support réactif, j’ai eu de l’aide rapidement, merci.",0
GN-101308,Conakry,M,16,300000,35,Prépayé,Non,Non,35500.0,Orange Money,46.1,48.08,1414.2,25,0,1,4,1.5,"Le réseau varie selon les quartiers, mais on s’en sort.",1
GN-101309,Conakry,M,33,1778511,17,Postpayé,Non,Non,215100.0,Espèces,47.64,49.61,330.7,33,1,1,12,1.2,"Service moyen, je recharge quand il faut, ça fait l’affaire.",0
GN-101310,Labé,M,25,1798312,7,Prépayé,Oui,Oui,218400.0,Autre wallet,0.0,108.4,347.7,37,2,0,3,2.6,"Bon service, forfait data intéressant, je suis satisfait.",0
GN-101311,Conakry,M,21,3008230,7,Prépayé,Non,Non,237900.0,Orange Money,65.94,75.68,1702.3,38,1,1,0,2.2,"Rien à signaler, qualité au rendez-vous, merci l’équipe.",0
GN-101312,Boké,M,35,1517956,15,Prépayé,Non,Non,30000.0,Carte bancaire,0.0,18.76,564.2,31,2,2,5,5.6,Parfois ça coupe un peu mais globalement ça va.,0
GN-101313,Conakry,M,17,1558105,6,Prépayé,Oui,Non,157000.0,Carte bancaire,63.16,86.38,294.4,41,3,1,4,2.0,"Réseau correct à Conakry, la 4G marche bien, rien à dire.",0
